sample,feature_id,abundance
FW_TWAS_AS_rep_1,ASV_03f13404d3e3ad5db9adb9785424b5e0182ea162,0.008749372804816859
FW_TWAS_AS_rep_1,ASV_e165e94621ad4095c9ee6ef6dd62892b3979f99f,0.00771450075263422
FW_TWAS_AS_rep_1,ASV_fd4c2ffac8972ca4a918174d0f8281c25b3ca708,0.007620421475163071
FW_TWAS_AS_rep_1,ASV_8d25d41d5b7eb5d00e19d67a4395cb8616712766,0.007589061716006021
FW_TWAS_AS_rep_1,ASV_344aebdef297033af095ed72177ff5b105d85680,0.007557701956848972
FW_TWAS_AS_rep_1,ASV_92b9688ec26d77b9646923ff76f5d5000abdde9f,0.007087305569493226
FW_TWAS_AS_rep_1,ASV_a8241d133ce54d07a7aa1c95c73f2a4302e99494,0.007055945810336177
FW_TWAS_AS_rep_1,ASV_4ba034483bb5518035db6512be7fc911ada504c0,0.0069932262920220775
FW_TWAS_AS_rep_1,ASV_0e50deaeeef3b8e5c2436daf483240d3c1ae1893,0.006961866532865028
FW_TWAS_AS_rep_1,ASV_3d555b727fdc12c8957ba60a6268b167d9a9b20b,0.006899147014550929
FW_TWAS_AS_rep_1,ASV_f4ff1540bb111a1712893036ace98b37d5436089,0.0068364274962368285
FW_TWAS_AS_rep_1,ASV_ccb5e585a64a8020450afef314999aa1a8388bfb,0.00667962870045158
FW_TWAS_AS_rep_1,ASV_0d159d8c3e329782551cee2b91d2c0ddd05555a9,0.00667962870045158
FW_TWAS_AS_rep_1,ASV_9627f994d3f8162b004c61b4f43fee3ef122e05e,0.006648268941294531
FW_TWAS_AS_rep_1,ASV_fe976ba5b98462326bc1934fb98580d34ebfa3ff,0.006303311590566984
FW_TWAS_AS_rep_1,ASV_6eed6a30e0ff7a58dc0bb35b3181039ee0b64cf2,0.0061778725539387855
FW_TWAS_AS_rep_1,ASV_c66e04989ab20bc6bdbed79cbb2f9f2b68aef3c4,0.006146512794781736
FW_TWAS_AS_rep_1,ASV_f57d343105ff9cdb54f36f2de2df238c85b55824,0.006146512794781736
FW_TWAS_AS_rep_1,ASV_066b71e43003b303e3ecea8d980b7a2cd7bb07e5,0.0059269944806823885
FW_TWAS_AS_rep_1,ASV_87da0899c8c78b2c098c021386fe96c8123cf60d,0.005895634721525339
FW_TWAS_AS_rep_1,ASV_f7f8f0d66f15447860b8758f78c82f15192cadc6,0.005864274962368289
FW_TWAS_AS_rep_1,ASV_ec9ea72ec9ca693c1270876a5c151286d67ba7dd,0.00577019568489714
FW_TWAS_AS_rep_1,ASV_ed596fe5b4c4f28c636679abe5e50f45d22b8a21,0.00573883592574009
FW_TWAS_AS_rep_1,ASV_cc4591ed50e0fe07a231f9604513917df6e2dd67,0.005676116407425991
FW_TWAS_AS_rep_1,ASV_9896d378e9ff52e2c79ed602a22f5e49df0009e6,0.005676116407425991
FW_TWAS_AS_rep_1,ASV_7b86ef6dbbb22972ad4d043a32b8c3b60fbd3a74,0.005550677370797792
FW_TWAS_AS_rep_1,ASV_e586a5584430cacd10472a14994f8107cf912e7d,0.005425238334169594
FW_TWAS_AS_rep_1,ASV_4fc0cd3add292d9baf388508ff26bb40bbe27f89,0.005425238334169594
FW_TWAS_AS_rep_1,ASV_b328f9fe6302b013944a6d341105e24ef7bcb185,0.005393878575012544
FW_TWAS_AS_rep_1,ASV_250d3aef3fdac9cbfb64083cf8eafc0d7f7454aa,0.005299799297541395
FW_TWAS_AS_rep_1,ASV_1b636d6c9298da410b93c7229bed6e4a8cf87d48,0.0052684395383843455
FW_TWAS_AS_rep_1,ASV_7def01b5f10b68ec1f1517bb9f3d679ae30d18ad,0.005205720020070245
FW_TWAS_AS_rep_1,ASV_8f3fb3f37003141387237e917396ba80a63e6fb2,0.005174360260913196
FW_TWAS_AS_rep_1,ASV_40fdd4aee16b72ba7bd404cf66b852363a3b8708,0.005080280983442047
FW_TWAS_AS_rep_1,ASV_e714b995687239a3997116b87a9078ad1616a3ab,0.005048921224284997
FW_TWAS_AS_rep_1,ASV_229cbe75af3dfc6518a9294400c2c83c8156be1e,0.005017561465127948
FW_TWAS_AS_rep_1,ASV_e8670186245818f91c2d044c501ce80dd46ee96e,0.0049548419468138484
FW_TWAS_AS_rep_1,ASV_eef4e0e52962f746afe2e4aca624b4e8e4ebd2ba,0.00482940291018565
FW_TWAS_AS_rep_1,ASV_41353b814c7d8d12beaeacfb9543f30bd1d7bfb6,0.0047980431510286
FW_TWAS_AS_rep_1,ASV_5fe48eecbe80253ef4a4b36aca649a231b6c3c1a,0.0047039638735574514
FW_TWAS_AS_rep_1,ASV_87fe4fa92eab045ca82860aab1915ed4766ae4f8,0.004672604114400402
FW_TWAS_AS_rep_1,ASV_b5f2b13884ad3e1d41eb5ee0d767d9edde1a0af6,0.004578524836929252
FW_TWAS_AS_rep_1,ASV_ee2eb447ce0a6bf61a723abbded9768bf0c61d72,0.004515805318615153
FW_TWAS_AS_rep_1,ASV_c873fcf968fdc5da8683409663c74c634450df4c,0.004421726041144004
FW_TWAS_AS_rep_1,ASV_e6e40a0e8ea5e5da331c32763d7598946008fb4a,0.004359006522829905
FW_TWAS_AS_rep_1,ASV_fbb641edd647e1cfc20b088993de610e25657973,0.004202207727044657
FW_TWAS_AS_rep_1,ASV_3cfa4449005ff04445130a3ac4ae92ff913f25e2,0.004202207727044657
FW_TWAS_AS_rep_1,ASV_1c41b9aab3de3971aef8a6aaeb04a98716f7b2b6,0.004202207727044657
FW_TWAS_AS_rep_1,ASV_55847c1161fb37e9ef89b3920c656a88cd27abca,0.003982689412945308
FW_TWAS_AS_rep_1,ASV_67a59d936b938b0736e89fe5bfdd76e1ee92095b,0.00385725037631711
FW_TWAS_AS_rep_1,ASV_f9d2ad0ad139413a930f1e5653779d8f0cdcca65,0.00385725037631711
FW_TWAS_AS_rep_1,ASV_a1028aa3a41fb973329eaa2f2742ac79a942bd22,0.00385725037631711
FW_TWAS_AS_rep_1,ASV_b1f563a1a3f27f8f284136c34b1529db1ee95690,0.0038258906171600602
FW_TWAS_AS_rep_1,ASV_cf4a2df85e9feb9aa90b46fc9d3bfbacb484da03,0.0037318113396889114
FW_TWAS_AS_rep_1,ASV_d914ddbaf284e07e0204036992aecab27a3cbb6b,0.003575012543903663
FW_TWAS_AS_rep_1,ASV_a022f5cd727e1637ba8a52b2cc980c5a8a359fb3,0.003575012543903663
FW_TWAS_AS_rep_1,ASV_c5077896220c398af70c22791bdf10e11c89aeff,0.0035122930255895636
FW_TWAS_AS_rep_1,ASV_a086ba8d8397a0f08259cce5cb026255f97eb71e,0.0034495735072754643
FW_TWAS_AS_rep_1,ASV_4445ed9337e56aa9cffb33a6943c0eaf205d80b9,0.0033868539889613646
FW_TWAS_AS_rep_1,ASV_b008c33eebc30fb76d2cf9f4c285476ee09d1aac,0.003261414952333166
FW_TWAS_AS_rep_1,ASV_429fc68f4c3bb63014b0cee6f0f94fc25a147942,0.003261414952333166
FW_TWAS_AS_rep_1,ASV_b29db807d1e5d7ee44301c4ddde71b3febf23e33,0.0032300551931761165
FW_TWAS_AS_rep_1,ASV_e6968b70b06c0a4b8848fda49515858fafad5be1,0.0031673356748620173
FW_TWAS_AS_rep_1,ASV_53a46e84e63092f99551e72a13592f5424751b31,0.0031673356748620173
FW_TWAS_AS_rep_1,ASV_9df543068bf023fb2b7d98e5f5115a5b2ef4d07b,0.0031673356748620173
FW_TWAS_AS_rep_1,ASV_af3e84770ac1b417784f8cbbf22135cb84f982f0,0.0031673356748620173
FW_TWAS_AS_rep_1,ASV_7b63982775e2c494c2aaffcfdcdd6cb677df530f,0.0031673356748620173
FW_TWAS_AS_rep_1,ASV_507e90e189c7f210f355a89973e299ed8c631a62,0.003135975915704967
FW_TWAS_AS_rep_1,ASV_3849b145f3d93a0a4ddf4616986dbd198b772b5f,0.003135975915704967
FW_TWAS_AS_rep_1,ASV_1df18e9ea56b27aa9282777dbf9a4764bea71352,0.0031046161565479176
FW_TWAS_AS_rep_1,ASV_6d658eb65e85a977556a3ff5d0067384e9b83a9d,0.002979177119919719
FW_TWAS_AS_rep_1,ASV_5d3012d78ea0643cc7391edf6cffd9a1192ec40f,0.00288509784244857
FW_TWAS_AS_rep_1,ASV_18bad7fa31d83051942ecdc9a71a2370877bd259,0.0028223783241344705
FW_TWAS_AS_rep_1,ASV_f58407e8ebaa7548723817128a38563a07add220,0.0028223783241344705
FW_TWAS_AS_rep_1,ASV_532ec9243fa6f4634de664865242824cad2bf5d9,0.002791018564977421
FW_TWAS_AS_rep_1,ASV_263ed93f6e48b493e92684311a084750e87a9746,0.0027596588058203713
FW_TWAS_AS_rep_1,ASV_dc07b27fd78bc2cc4a2d530f366d1c5371a1b1f7,0.0027596588058203713
FW_TWAS_AS_rep_1,ASV_f5358b3daee754bdc7cbba6fc324290d530b38a8,0.0027282990466633216
FW_TWAS_AS_rep_1,ASV_a2cbf087989d1fcbda05dea24f34d56cec6429d6,0.0027282990466633216
FW_TWAS_AS_rep_1,ASV_4726a74fab340b043fde835d068f06e8cfe6c4d7,0.002508780732563974
FW_TWAS_AS_rep_1,ASV_eed2d6afdfde40be641736436f894151c1c70e9a,0.002414701455092825
FW_TWAS_AS_rep_1,ASV_019d94273e9eb64a24a52c1b2b31ddea0ab8525c,0.0023833416959357753
FW_TWAS_AS_rep_1,ASV_9fa80b984c20e7930495f0f00167e6b23f1d0bbd,0.002226542900150527
FW_TWAS_AS_rep_1,ASV_768891d2662dc4389953f03048b8c70976a9860c,0.002226542900150527
FW_TWAS_AS_rep_1,ASV_d24bcc38c2126dbc0da3ba2bf8edc2536473f9c0,0.002226542900150527
FW_TWAS_AS_rep_1,ASV_7ea01310d3af337028dbf62e83f4796c5c0a68b8,0.002195183140993477
FW_TWAS_AS_rep_1,ASV_ac9ae1efa43a9310197716e2d98f9ae73693b24f,0.0021638233818364275
FW_TWAS_AS_rep_1,ASV_8147491df80b0ac7ca1f8fde61d6d627be2c1aaa,0.0021638233818364275
FW_TWAS_AS_rep_1,ASV_85024c87d3b02c1eb57ccd59fa65cae0d4ebe63c,0.0021638233818364275
FW_TWAS_AS_rep_1,ASV_deffee29e5384a5a5eaf72970fa81fdc499eb8c4,0.0021638233818364275
FW_TWAS_AS_rep_1,ASV_e4044d3be291d0ffce33c62f4df86a3a7de87676,0.0021638233818364275
FW_TWAS_AS_rep_1,ASV_1357580422f02ded6c4e4226c34dbca82d8bc901,0.0021638233818364275
FW_TWAS_AS_rep_1,ASV_dd1b3f59050030089da625bd388ad566c1233878,0.002132463622679378
FW_TWAS_AS_rep_1,ASV_a1c39124f64ca1ee79a60e753ab4bcb083aacaf0,0.002132463622679378
FW_TWAS_AS_rep_1,ASV_dbedc23d4b356002e5fdaf8898b5989c5ca3d690,0.0021011038635223283
FW_TWAS_AS_rep_1,ASV_743663415a523913c4df4b38d7e3887cc326cfb7,0.0020697441043652787
FW_TWAS_AS_rep_1,ASV_bab8109eed456d86d165393d81fdca0f59e78537,0.0020697441043652787
FW_TWAS_AS_rep_1,ASV_6ea0e3a6d7d6c3695e2dc1cbcbc47ce5b8da21f7,0.0020383843452082286
FW_TWAS_AS_rep_1,ASV_415997c454be2afb5023782f88a1a22be96ec26f,0.0020383843452082286
FW_TWAS_AS_rep_1,ASV_2ba925ddc020635fab04132eb39566742bcd260c,0.0020383843452082286
FW_TWAS_AS_rep_1,ASV_3b037e2ce1f912f1a77be496cb2d14f6ea4ae667,0.002007024586051179
FW_TWAS_AS_rep_1,ASV_37f1308a17ad23293fd0e4a0ab74b8adaf6e58ad,0.002007024586051179
FW_TWAS_AS_rep_1,ASV_34c967e2424c6756b40d3e07ac57ddacb9457315,0.002007024586051179
FW_TWAS_AS_rep_1,ASV_d0e0eee6c29adf714889224d213b8917f534315e,0.0019756648268941294
FW_TWAS_AS_rep_1,ASV_7a5aca2c4a4e8b0d5935b06d17dac3043272a953,0.0019443050677370797
FW_TWAS_AS_rep_1,ASV_d2fd6a90cba519ccc13e455ba5660fbe01b1b69d,0.0019443050677370797
FW_TWAS_AS_rep_1,ASV_8b26957de2489694461f49ca5eb4458435388ed7,0.0019129453085800301
FW_TWAS_AS_rep_1,ASV_bcf6c4c79ef621008a4ffa4b3104eeb4210a0118,0.0019129453085800301
FW_TWAS_AS_rep_1,ASV_5cc1c179716ab4f0cf7053ac2310878b36d005ee,0.0018815855494229805
FW_TWAS_AS_rep_1,ASV_4fc8e3e726bc7e1aa5f5dde6237ced96e1a48177,0.0018815855494229805
FW_TWAS_AS_rep_1,ASV_2a50bbd7816df7b6d32a9ded900f0670dbab2758,0.0018502257902659306
FW_TWAS_AS_rep_1,ASV_2cd0d951898354c45aa5b875855c9d91c752a976,0.0018502257902659306
FW_TWAS_AS_rep_1,ASV_f52bc66798d9782a71a7b80d543219c305b792df,0.0018502257902659306
FW_TWAS_AS_rep_1,ASV_4fca0f62ee9de83c13ad6e346045b0619be3eb8c,0.001818866031108881
FW_TWAS_AS_rep_1,ASV_9410639e2f815d664ae167c9a37ff865e1365b8c,0.0017875062719518314
FW_TWAS_AS_rep_1,ASV_0dcc803e23fc9d875f565e04b06f486c891bc2db,0.0017561465127947818
FW_TWAS_AS_rep_1,ASV_ded5ae65f9e27c4712c34bdd0fade350d8f72021,0.0017561465127947818
FW_TWAS_AS_rep_1,ASV_414d3fa5b8f9ad9bc4a6d4a92e82a88bca6ee197,0.0017561465127947818
FW_TWAS_AS_rep_1,ASV_4f52dd11d6a3f03a060b8715de305561bfdb4803,0.0017247867536377322
FW_TWAS_AS_rep_1,ASV_fb18c698a00f03323d87e68f4bad2e6abae99bd6,0.0016934269944806823
FW_TWAS_AS_rep_1,ASV_ff4e5b6e15ddce1eeaee77253e73ddd22e927e5b,0.0016620672353236327
FW_TWAS_AS_rep_1,ASV_e372c1bf75fa2a38e1b56abcd854c9d0dde09dbb,0.001630707476166583
FW_TWAS_AS_rep_1,ASV_7f62c14e599ee1d06181ae4dbd834472e2c318f9,0.001630707476166583
FW_TWAS_AS_rep_1,ASV_f5a2eee82f28e21cb66939577af0616b2f8d0c9c,0.001630707476166583
FW_TWAS_AS_rep_1,ASV_6689d87879f9a0a2690c371451e02cb07f563980,0.0015993477170095334
FW_TWAS_AS_rep_1,ASV_7c080418d64358f62902d1b46dad7b38276be132,0.001536628198695434
FW_TWAS_AS_rep_1,ASV_125ee0c391e7481f74b3f474e482cfcd3218253a,0.0015052684395383843
FW_TWAS_AS_rep_1,ASV_333ad0de64f7aa7b3fa9edd874e481423dc5d655,0.0015052684395383843
FW_TWAS_AS_rep_1,ASV_16997d97ef250ed047c8cfb631fa6ef131f96917,0.0014739086803813347
FW_TWAS_AS_rep_1,ASV_84b1e52ac1454dbc8c7af8337347131d012a24b7,0.001442548921224285
FW_TWAS_AS_rep_1,ASV_4674867b16b718ce298ac009c5f705373a729a84,0.001442548921224285
FW_TWAS_AS_rep_1,ASV_1b937dc8e4f72acda2306758610a489bbd0389eb,0.0014111891620672353
FW_TWAS_AS_rep_1,ASV_b9a312ee1f72717d7bad8df20ef5069a9372b86f,0.0014111891620672353
FW_TWAS_AS_rep_1,ASV_30064b22269e7776e7448e46579e7c654d5acf0f,0.0013798294029101856
FW_TWAS_AS_rep_1,ASV_8403221786f306c2496ad4cfa24b8515e767c449,0.001348469643753136
FW_TWAS_AS_rep_1,ASV_70678388e864e31f0be29fd13e02bf37d343437f,0.001348469643753136
FW_TWAS_AS_rep_1,ASV_550affa22df5272fe67a1e76cd5db2c6ae0d5a2c,0.0013171098845960864
FW_TWAS_AS_rep_1,ASV_f1d00dfa0b6f577024a28b9a8e4dd0cfb5495ae8,0.0013171098845960864
FW_TWAS_AS_rep_1,ASV_14299c435d052c167bf484e4dd8bc0a7e2306b53,0.001254390366281987
FW_TWAS_AS_rep_1,ASV_13da58439a716a4500f6ec169402d5c97c5c3ed6,0.001254390366281987
FW_TWAS_AS_rep_1,ASV_b01273128c71c503c7e4b68d2ded48342b5f642e,0.0012230306071249373
FW_TWAS_AS_rep_1,ASV_a4d2d87446c6d4b2b33126939f49599ca605a121,0.0012230306071249373
FW_TWAS_AS_rep_1,ASV_db308b47e2ca86cf0957a444d743997f3c3205f2,0.0011916708479678877
FW_TWAS_AS_rep_1,ASV_c8a4ae9e13886238101e51531d9a7ba61fccd816,0.0011916708479678877
FW_TWAS_AS_rep_1,ASV_46ff8a1a559a07b010207ad0eb3a00ec35722c87,0.0011916708479678877
FW_TWAS_AS_rep_1,ASV_4dd00c7869484c54b98eba8729ce2acde1877c78,0.0011916708479678877
FW_TWAS_AS_rep_1,ASV_541c15a3f123802a455e7cd9d6e50124418ced4a,0.0011916708479678877
FW_TWAS_AS_rep_1,ASV_988e395351d3c08015c58be8b600ec79e81f8278,0.0011603110888108378
FW_TWAS_AS_rep_1,ASV_f8c7e3ecc1dcf63c83a43f6cf1e50d614c0c4534,0.0011289513296537882
FW_TWAS_AS_rep_1,ASV_87a7dc02f24807d319fbda274392a289ad9d46b1,0.0010975915704967386
FW_TWAS_AS_rep_1,ASV_f545f0ec83acdddd76e73b2cee5419e708626c1f,0.0010975915704967386
FW_TWAS_AS_rep_1,ASV_8fc1aea4f51c0fd671fca733edd000ea2c085144,0.001066231811339689
FW_TWAS_AS_rep_1,ASV_0f75d7f02359226e29acd01721849ac575bc7c6c,0.001066231811339689
FW_TWAS_AS_rep_1,ASV_32265373cb62a1e178abf39125a0324242a48567,0.001066231811339689
FW_TWAS_AS_rep_1,ASV_2eb2c7eef290c9fae65aede58f36478fc935f022,0.001066231811339689
FW_TWAS_AS_rep_1,ASV_a463ac2796638c525378a52a15578c5392c30688,0.0010348720521826393
FW_TWAS_AS_rep_1,ASV_60519b721ecb986ed0f655be3110c41d2f71adcc,0.0010348720521826393
FW_TWAS_AS_rep_1,ASV_59c6f49aae538059f427d15c7422ef8a48ae0b8c,0.0010348720521826393
FW_TWAS_AS_rep_1,ASV_437da84c643bcb18ccced8b42dda12d91b79c64f,0.0010035122930255895
FW_TWAS_AS_rep_1,ASV_c9b0fb38a878415bde8bc501111eca34ada47b26,0.0009407927747114902
FW_TWAS_AS_rep_1,ASV_601f7784bbad35fa9bd6e77c76f9c842a1a41d57,0.0009407927747114902
FW_TWAS_AS_rep_1,ASV_4d296f551ba667e2d12533b804d38c39f30bcec4,0.0009094330155544405
FW_TWAS_AS_rep_1,ASV_405f1bb4971192ccd5d225d60e1d3a04e55eedde,0.0009094330155544405
FW_TWAS_AS_rep_1,ASV_3e7bafb301fc0d873a0ddd1b922d759f3a86b49d,0.0009094330155544405
FW_TWAS_AS_rep_1,ASV_252a7256b96d39222195ba96262d630a81da6435,0.0009094330155544405
FW_TWAS_AS_rep_1,ASV_11539b8a9a4d43dcedf8368aa4044ff945ee01db,0.0008467134972403412
FW_TWAS_AS_rep_1,ASV_5917090d6b3cca3e9f265ede8a2afd4db2d4c795,0.0008467134972403412
FW_TWAS_AS_rep_1,ASV_924eab0b540d526ec0e9699ed39706c3bd405c93,0.0008467134972403412
FW_TWAS_AS_rep_1,ASV_9545c781b9ac80e8d67896a55010b0c4b72096b1,0.0008153537380832915
FW_TWAS_AS_rep_1,ASV_d99c57a8603239b5d2ed99aa55d0c8ea1d713322,0.0008153537380832915
FW_TWAS_AS_rep_1,ASV_5dcb73d8ef6d0dcde7021ffec939a049dea39704,0.0008153537380832915
FW_TWAS_AS_rep_1,ASV_3c5783b680cabc83c92b3da53817f5943cd86e58,0.0008153537380832915
FW_TWAS_AS_rep_1,ASV_aaadd25490f6c9fd7625f97ae302fb64ec781fb0,0.0008153537380832915
FW_TWAS_AS_rep_1,ASV_3e54b6655f7f2a1797c3d042bce148e5c4076d2e,0.0007839939789262418
FW_TWAS_AS_rep_1,ASV_4e71c8f1b9879f64728278347c30e3f887464717,0.0007526342197691922
FW_TWAS_AS_rep_1,ASV_2d350985c560ca78f8fd3ef804e76e2b8b21c85b,0.0007526342197691922
FW_TWAS_AS_rep_1,ASV_8088c699c411425440e40659fb02b9ef8eccb7c9,0.0007526342197691922
FW_TWAS_AS_rep_1,ASV_b9d9a561d3873a7606e0a0183cca5443e80f3a17,0.0007526342197691922
FW_TWAS_AS_rep_1,ASV_42a5f3db3916f3cf955b344fc578b5fbc748b077,0.0007526342197691922
FW_TWAS_AS_rep_1,ASV_478b57c481a9e352e9f928d1d99f4e8363e2a11c,0.0007526342197691922
FW_TWAS_AS_rep_1,ASV_d4bdd760b9e236216ed004f02234f88c84c30d34,0.0006585549422980432
FW_TWAS_AS_rep_1,ASV_149360fe7549351ef0b786a67500eb57ee7e701d,0.0006271951831409935
FW_TWAS_AS_rep_1,ASV_ae465d7d44e43cdb8311945617ae30fbed2f9483,0.0006271951831409935
FW_TWAS_AS_rep_1,ASV_20a6ff46c98724d3c12db54098afecb3f075cf3b,0.0006271951831409935
FW_TWAS_AS_rep_1,ASV_6f903c46e5df0b0c80b1f5c6dc4859498eb66f49,0.0006271951831409935
FW_TWAS_AS_rep_1,ASV_df8da6d7cb9f1f475aba46a974c912b6a1ac7843,0.0005958354239839438
FW_TWAS_AS_rep_1,ASV_bb43af331b7da7260c944c6332edd5dc55ee3777,0.0005644756648268941
FW_TWAS_AS_rep_1,ASV_36f6bece205d991b8b0f048078f382ca0d29e15b,0.0005644756648268941
FW_TWAS_AS_rep_1,ASV_3507349652070dab39b51e33ebd6effd9ef19624,0.0005331159056698445
FW_TWAS_AS_rep_1,ASV_044c36a06f990e25e79a9c1c64ee33e5a0b13ef9,0.0005331159056698445
FW_TWAS_AS_rep_1,ASV_8948ad72949173cd94e95311f297727bb84f1390,0.0005331159056698445
FW_TWAS_AS_rep_1,ASV_4617eed792d4e32922f48a5d1b7a26eb8cd734e6,0.0005331159056698445
FW_TWAS_AS_rep_1,ASV_32a38074fce3fa9e3774452aef74db363faa52c0,0.0005017561465127947
FW_TWAS_AS_rep_1,ASV_3c621f36b9b4278d6214c86598dca39e83bb5dbb,0.0005017561465127947
FW_TWAS_AS_rep_1,ASV_822ae3c960e6b5e1c1c5cca9b20b74ce3c9b5578,0.0004703963873557451
FW_TWAS_AS_rep_1,ASV_1f380a8e1c8ff73bd605faa10777f43f246404bf,0.0004703963873557451
FW_TWAS_AS_rep_1,ASV_6238116fde5f817d288bb8382052db34918de885,0.0004703963873557451
FW_TWAS_AS_rep_1,ASV_1d27d5ea76451e32dc1788aefab65ebcde0b8818,0.00043903662819869544
FW_TWAS_AS_rep_1,ASV_fe685ad52ef0044e5c8480169e452f9054287e1f,0.00043903662819869544
FW_TWAS_AS_rep_1,ASV_598cf233b896fe83e4951a8493ce0468ff6669df,0.00040767686904164577
FW_TWAS_AS_rep_1,ASV_4f5c413cf399feb9001d2c6209020baaeb505f3c,0.00040767686904164577
FW_TWAS_AS_rep_1,ASV_3bf21482e9772a9cc9b8358de6cdc5468b414d97,0.00040767686904164577
FW_TWAS_AS_rep_1,ASV_f8aa06613f1020ce4ac4336af3671f48d8d1c6fc,0.00040767686904164577
FW_TWAS_AS_rep_1,ASV_6b7320ece0cbe8bf2f42539d7ea6edc39111e04f,0.0003763171098845961
FW_TWAS_AS_rep_1,ASV_a3ed86d84a84737d63fb22aba3bc19e7d21e145d,0.0003449573507275464
FW_TWAS_AS_rep_1,ASV_59034a2011de75468c322cd566e6859488cf09a8,0.0003449573507275464
FW_TWAS_AS_rep_1,ASV_8bde34d691e5ecf0c6e24640d9a25ef290612b8e,0.0003449573507275464
FW_TWAS_AS_rep_1,ASV_8db852bf023e732fa2efe88beed6d98c820d7520,0.0003449573507275464
FW_TWAS_AS_rep_1,ASV_66a40b37811d29a8a5c2d79d5558ff004b6e604f,0.0003449573507275464
FW_TWAS_AS_rep_1,ASV_f39ebefc359e7f66c501faae5fcb85c5c22e1971,0.00028223783241344705
FW_TWAS_AS_rep_1,ASV_cf9086da51e33af3489fd865d2cf097fc1cf4c76,0.00028223783241344705
FW_TWAS_AS_rep_1,ASV_d3d7fb9da0866137654f6976253cca082d5ea20b,0.00028223783241344705
FW_TWAS_AS_rep_1,ASV_cb1fc5be6bc5790d96ff6d5552a6bd7f5b6f3845,0.00028223783241344705
FW_TWAS_AS_rep_1,ASV_389f8d87864281180610b6dc3cf9aabf040e9cf6,0.0002508780732563974
FW_TWAS_AS_rep_1,ASV_22e19fad5ba7c609f115d44c83f126a346cd9a0f,0.00021951831409934772
FW_TWAS_AS_rep_1,ASV_84b2bc67e00011723f2f551a574639148654399a,0.0001254390366281987
FW_TWAS_AS_rep_1,ASV_5f94d1de1ab9dfb3b207d5e6b2a6934219c2ee2a,0.0001254390366281987
FW_TWAS_AS_rep_1,ASV_5d014732001126abee95f18e965b421fc31a7941,0.00009407927747114902
FW_TWAS_AS_rep_1,ASV_0f9ecde55e164e265bced7170b2cae81eebb4eb9,0.00009407927747114902
FW_TWAS_AS_rep_1,ASV_283656026334fb2e5004cdb5121333f3be3bae5c,0.00006271951831409934
